date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category,rainfall_DEN01,rainfall_LAN01,rainfall_THA01,rainfall_UDU01,rainfall_MAK01,rainfall_BAD01,rising_flag,station_code
2022-04-23,BAD01,0.0,1.07,1.17,0.97,41.86,46.86,36.73,Normal,17.1,0.0,0.0,0.0,0.0,0.0,0,0
2022-04-24,BAD01,110.2,0.92,1.0,0.87,34.56,38.19,32.01,Normal,10.1,22.4,11.8,0.0,110.2,110.2,0,0
2022-04-25,BAD01,0.2,1.83,2.26,1.25,87.24,116.71,51.17,Normal,3.0,21.5,4.2,0.0,0.0,0.2,0,0
2022-04-26,BAD01,0.0,1.91,2.27,1.49,92.63,117.46,64.92,Normal,4.6,31.6,35.9,92.0,0.0,0.0,0,0
2022-04-27,BAD01,2.5,1.44,1.52,1.21,62.21,66.72,49,Normal,0.0,12.0,11.3,12.0,2.8,2.5,0,0
2022-04-28,BAD01,3.5,1.37,1.54,1.18,58.26,67.93,47.4,Normal,11.2,53.4,29.6,0.0,0.0,3.5,0,0
2022-04-29,BAD01,0.0,1.87,2.15,1.33,89.58,108.64,55.62,Normal,0.0,0.0,8.9,0.0,0.0,0.0,0,0
2022-04-30,BAD01,8.9,1.47,1.73,1.2,63.76,79.85,48.46,Normal,0.0,12.0,12.0,0.0,90.6,8.9,0,0
2022-05-01,BAD01,120.8,1.95,2.94,1.19,99.46,171.23,47.93,Normal,10.1,24.7,183.3,64.0,60.2,120.8,0,0
2022-05-02,BAD01,22.2,3.37,3.63,2.97,209.68,234.13,173.81,Alert,6.2,44.2,22.5,110.0,35.4,22.2,0,0
2022-05-03,BAD01,0.2,3.62,3.65,3.52,232.85,236.06,223.62,Alert,0.0,21.4,3.1,0.0,0.0,0.2,0,0
2022-05-04,BAD01,16.3,3.04,3.49,2.56,180.09,220.78,139.81,Normal,0.0,0.0,2.8,12.0,22.3,16.3,0,0
2022-05-05,BAD01,64.5,2.33,2.53,2.17,122.29,137.43,110.09,Normal,0.0,13.0,44.2,6.0,50.8,64.5,0,0
2022-05-06,BAD01,21.0,2.32,2.46,2.12,121.17,131.94,106.47,Normal,0.0,8.2,14.6,0.0,32.1,21.0,0,0
2022-05-07,BAD01,4.1,1.81,2.09,1.56,85.16,104.32,69.15,Normal,0.0,0.0,0.0,0.0,0.0,4.1,0,0
2022-05-08,BAD01,30.9,1.37,1.53,1.24,57.8,67.33,50.63,Normal,0.0,0.0,1.0,18.0,50.8,30.9,0,0
2022-05-09,BAD01,2.5,1.3,1.36,1.2,53.88,57.32,48.46,Normal,0.0,0.0,56.3,0.0,1.8,2.5,0,0
2022-05-10,BAD01,2.1,1.62,2.2,1.28,74.19,112.28,52.82,Normal,16.7,56.9,30.9,88.0,2.2,2.1,0,0
2022-05-11,BAD01,4.6,2.31,2.33,2.23,120.39,121.96,114.49,Normal,52.0,17.9,16.7,36.0,3.8,4.6,0,0
2022-05-12,BAD01,28.6,2.2,2.32,2.11,112.14,121.2,105.75,Normal,75.5,44.8,28.1,22.0,26.7,28.6,0,0
2022-05-13,BAD01,70.2,2.53,3.05,2.26,138.19,180.76,116.71,Normal,142.5,125.0,75.3,36.0,88.2,70.2,0,0
2022-05-14,BAD01,24.2,3.52,3.85,3.09,224.38,255.69,184.28,Alert,39.4,94.1,77.4,144.0,0.0,24.2,1,0
2022-05-15,BAD01,6.5,4.06,4.21,3.87,277.38,292.47,257.68,Minor Flood,12.6,23.2,24.2,36.0,18.8,6.5,1,0
2022-05-16,BAD01,12.3,4.3,4.34,4.23,302.4,306.2,294.57,Minor Flood,43.2,14.5,21.4,0.0,46.2,12.3,1,0
2022-05-17,BAD01,16.1,4.14,4.31,3.93,285.62,303.01,263.7,Minor Flood,6.3,25.2,24.6,0.0,22.1,16.1,0,0
2022-05-18,BAD01,18.0,3.71,3.91,3.53,242.41,261.69,224.56,Alert,4.2,30.8,53.6,22.0,27.8,18.0,0,0
2022-05-19,BAD01,0.0,3.51,3.55,3.4,222.41,226.46,212.35,Alert,2.0,34.5,2.8,16.0,1.1,0.0,0,0
2022-05-20,BAD01,7.1,3.06,3.37,2.72,181.72,209.57,152.75,Normal,9.4,6.6,8.7,0.0,13.2,7.1,0,0
2022-05-21,BAD01,1.4,2.43,2.69,2.18,129.77,150.29,110.82,Normal,10.9,4.6,4.0,12.0,7.6,1.4,0,0
2022-05-22,BAD01,5.8,1.95,2.16,1.75,94.83,109.36,81.14,Normal,17.2,0.0,1.4,0.0,2.8,5.8,0,0
2022-05-23,BAD01,19.1,1.58,1.72,1.5,70.15,79.2,65.52,Normal,7.4,4.0,33.9,28.0,26.7,19.1,0,0
2022-05-24,BAD01,25.3,2,2.5,1.53,99.69,135.06,67.33,Normal,12.0,105.2,25.6,0.0,27.9,25.3,0,0
2022-05-25,BAD01,14.1,2.73,2.85,2.51,153.58,163.57,135.85,Normal,4.6,34.6,6.5,12.0,26.7,14.1,0,0
2022-05-26,BAD01,27.1,2.72,2.83,2.61,153.02,161.89,143.8,Normal,6.9,26.1,29.3,18.0,27.0,27.1,0,0
2022-05-27,BAD01,6.9,2.87,2.93,2.73,165.57,170.37,153.57,Normal,96.4,9.6,23.0,44.0,0.0,6.9,0,0
2022-05-28,BAD01,63.0,2.78,2.86,2.68,158.02,164.42,149.47,Normal,22.2,42.4,40.8,0.0,40.1,63.0,0,0
2022-05-29,BAD01,11.1,2.99,3.15,2.85,175.56,189.59,163.57,Normal,12.0,50.9,36.5,60.0,18.2,11.1,0,0
2022-05-30,BAD01,75.5,3.22,3.25,3.17,195.54,198.58,191.38,Normal,105.4,38.8,113.7,0.0,36.8,75.5,0,0
2022-05-31,BAD01,29.2,3.67,4.16,3.21,238.9,287.25,194.97,Minor Flood,24.4,124.0,49.1,137.0,37.2,29.2,1,0
2022-06-01,BAD01,17.0,4.37,4.52,4.18,309.96,325.59,289.33,Minor Flood,2.6,10.0,10.4,42.0,12.0,17.0,1,0
2022-06-02,BAD01,30.9,4.63,4.68,4.53,337.49,343.2,326.68,Minor Flood,34.0,16.5,21.0,0.0,26.8,30.9,1,0
2022-06-03,BAD01,12.0,4.55,4.65,4.38,329.14,339.87,310.47,Minor Flood,3.4,14.0,9.6,22.0,25.0,12.0,0,0
2022-06-04,BAD01,2.6,4.07,4.36,3.72,278.17,308.33,242.86,Minor Flood,10.2,4.4,8.4,6.0,3.8,2.6,0,0
2022-06-05,BAD01,30.5,3.29,3.7,2.89,202.69,240.91,166.96,Alert,0.0,0.0,49.7,28.0,24.3,30.5,0,0
2022-06-06,BAD01,5.9,3.07,3.33,2.78,182.91,205.88,157.71,Normal,4.1,56.0,16.8,48.0,5.0,5.9,0,0
2022-06-07,BAD01,0.8,3.17,3.33,2.96,191.63,205.88,172.95,Normal,2.4,23.2,6.2,0.0,0.0,0.8,0,0
2022-06-08,BAD01,0.1,2.62,2.94,2.3,144.56,171.23,119.7,Normal,0.0,0.0,2.8,0.0,0.0,0.1,0,0
2022-06-09,BAD01,2.1,2.06,2.28,1.91,102.54,118.2,91.78,Normal,0.0,7.7,2.6,0.0,1.8,2.1,0,0
2022-06-10,BAD01,1.1,1.74,1.91,1.56,80.58,91.78,69.15,Normal,6.8,0.0,10.8,6.0,0.0,1.1,0,0
2022-06-11,BAD01,6.5,1.45,1.56,1.37,62.55,69.15,57.89,Normal,0.0,0.0,5.1,0.0,3.8,6.5,0,0
2022-06-12,BAD01,16.0,1.37,1.49,1.28,58.1,64.92,52.82,Normal,0.0,0.0,20.3,0.0,3.4,16.0,0,0
2022-06-13,BAD01,0.9,1.29,1.4,1.15,53.29,59.62,45.81,Normal,6.9,0.0,0.0,0.0,0.0,0.9,0,0
2022-06-14,BAD01,0.9,1.11,1.23,0.98,43.94,50.08,37.21,Normal,0.0,0.0,0.0,18.0,0.0,0.9,0,0
2022-06-15,BAD01,51.2,1.04,1.17,0.88,40.05,46.86,32.47,Normal,0.0,19.6,16.7,0.0,35.4,51.2,0,0
2022-06-16,BAD01,12.1,1.43,1.53,1.16,61.57,67.33,46.34,Normal,0.0,15.3,7.3,0.0,8.2,12.1,0,0
2022-06-17,BAD01,18.4,1.35,1.44,1.22,56.68,61.95,49.54,Normal,4.2,0.0,12.5,0.0,4.1,18.4,0,0
2022-06-18,BAD01,20.3,1.23,1.32,1.17,49.95,55.06,46.86,Normal,0.0,15.8,21.8,0.0,4.2,20.3,0,0
2022-06-19,BAD01,4.1,1.24,1.33,1.18,50.38,55.62,47.4,Normal,0.0,5.6,4.4,8.0,7.6,4.1,0,0
2022-06-20,BAD01,8.0,1.15,1.24,1.07,45.81,50.63,41.68,Normal,6.0,0.0,17.9,0.0,1.8,8.0,0,0
2022-06-21,BAD01,2.1,1.11,1.16,1.05,43.63,46.34,40.67,Normal,0.0,18.1,1.2,0.0,3.8,2.1,0,0
2022-06-22,BAD01,1.8,1.06,1.12,0.99,41.34,44.25,37.7,Normal,0.0,0.0,4.7,20.0,1.7,1.8,0,0
2022-06-23,BAD01,32.8,1,1.13,0.86,38.36,44.76,31.55,Normal,0.0,12.9,26.6,0.0,9.2,32.8,0,0
2022-06-24,BAD01,8.1,1.58,1.99,1.13,71.41,97.28,44.76,Normal,0.0,53.7,43.3,42.0,4.7,8.1,0,0
2022-06-25,BAD01,25.3,2.08,2.23,1.79,104.05,114.49,83.76,Normal,5.9,8.7,9.4,0.0,1.5,25.3,0,0
2022-06-26,BAD01,0.0,1.75,1.84,1.57,81.27,87.07,69.77,Normal,0.0,3.4,0.0,20.0,0.0,0.0,0,0
2022-06-27,BAD01,0.0,1.29,1.54,1.04,53.64,67.93,40.17,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-06-28,BAD01,2.3,0.99,1.05,0.87,37.51,40.67,32.01,Normal,3.2,0.0,0.6,0.0,0.0,2.3,0,0
2022-06-29,BAD01,1.1,0.94,1.07,0.87,35.56,41.68,32.01,Normal,0.0,4.8,1.0,0.0,0.0,1.1,0,0
2022-06-30,BAD01,7.7,1.05,1.42,0.82,41.2,60.78,29.75,Normal,24.0,12.8,40.6,0.0,0.0,7.7,0,0
2022-07-01,BAD01,0.0,1.23,1.4,0.97,50.12,59.62,36.73,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-02,BAD01,16.2,0.96,1.07,0.88,36.5,41.68,32.47,Normal,205.5,0.0,63.2,0.0,0.0,16.2,0,0
2022-07-03,BAD01,1.7,1.94,2.91,0.87,98.9,168.66,32.01,Normal,5.0,163.5,1.0,62.0,0.0,1.7,0,0
2022-07-04,BAD01,2.8,2.85,3.06,2.43,163.84,181.64,129.61,Normal,0.0,0.0,1.3,0.0,3.8,2.8,0,0
2022-07-05,BAD01,0.0,1.8,2.37,1.39,85.13,125,59.04,Normal,0.0,0.0,2.5,0.0,0.0,0.0,0,0
2022-07-06,BAD01,0.0,1.16,1.34,1.01,46.23,56.18,38.68,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-07,BAD01,0.0,0.95,1.01,0.88,35.74,38.68,32.47,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-08,BAD01,0.0,0.86,0.93,0.8,31.37,34.81,28.86,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-09,BAD01,0.0,0.79,0.93,0.7,28.37,34.81,24.56,Normal,0.0,6.3,0.0,0.0,0.0,0.0,0,0
2022-07-10,BAD01,8.9,0.69,0.8,0.6,24.2,28.86,20.53,Normal,12.6,10.6,13.2,0.0,4.1,8.9,0,0
2022-07-11,BAD01,0.0,0.79,0.95,0.68,28.36,35.77,23.74,Normal,0.0,6.6,0.0,0.0,0.0,0.0,0,0
2022-07-12,BAD01,0.0,0.75,0.88,0.62,26.87,32.47,21.32,Normal,10.6,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-13,BAD01,1.9,0.67,0.85,0.53,23.57,31.1,17.88,Normal,0.0,0.0,10.5,0.0,1.1,1.9,0,0
2022-07-14,BAD01,1.7,0.69,0.88,0.51,24.45,32.47,17.14,Normal,4.2,0.0,1.2,0.0,1.2,1.7,0,0
2022-07-15,BAD01,6.0,0.79,0.92,0.68,28.51,34.34,23.74,Normal,2.0,12.7,8.9,0.0,2.3,6.0,0,0
2022-07-16,BAD01,12.1,0.84,0.96,0.74,30.82,36.25,26.25,Normal,0.0,17.9,10.7,8.0,1.4,12.1,0,0
2022-07-17,BAD01,2.2,0.94,1.0,0.85,35.36,38.19,31.1,Normal,0.0,4.7,0.8,0.0,2.2,2.2,0,0
2022-07-18,BAD01,2.3,0.86,0.9,0.81,31.73,33.4,29.3,Normal,22.6,0.0,0.2,0.0,0.0,2.3,0,0
2022-07-19,BAD01,1.0,0.81,0.85,0.77,29.29,31.1,27.54,Normal,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2022-07-20,BAD01,1.5,0.76,0.81,0.7,26.96,29.3,24.56,Normal,12.3,16.7,3.3,0.0,0.0,1.5,0,0
2022-07-21,BAD01,10.6,0.86,1.27,0.76,31.84,52.27,27.11,Normal,7.0,126.4,54.8,0.0,9.2,10.6,0,0
2022-07-22,BAD01,0.8,2.32,2.65,1.42,122.5,147.03,60.78,Normal,0.0,12.4,15.1,38.0,1.1,0.8,0,0
2022-07-23,BAD01,0.0,1.5,2.06,1.19,65.94,102.19,47.93,Normal,2.0,13.9,2.6,24.0,0.0,0.0,0,0
2022-07-24,BAD01,0.0,1,1.18,0.82,38.52,47.4,29.75,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-25,BAD01,0.0,0.73,0.81,0.61,25.8,29.3,20.92,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-07-26,BAD01,0.0,0.68,0.79,0.55,23.66,28.42,18.62,Normal,156.5,4.1,0.0,0.0,0.0,0.0,0,0
2022-07-27,BAD01,90.7,0.87,1.81,0.63,33.38,85.07,21.71,Normal,77.0,25.9,78.0,0.0,68.2,90.7,0,0
2022-07-28,BAD01,0.2,2.2,2.39,1.85,112.18,126.53,87.73,Normal,9.3,0.0,0.5,170.0,1.1,0.2,0,0
2022-07-29,BAD01,0.0,1.39,1.81,1.0,59.8,85.07,38.19,Normal,0.0,0.0,1.3,0.0,0.0,0.0,0,0
2022-07-30,BAD01,20.0,1.15,1.36,0.98,46.09,57.32,37.21,Normal,6.3,16.0,9.2,0.0,0.0,20.0,0,0
2022-07-31,BAD01,22.7,1.21,1.8,1.0,49.56,84.41,38.19,Normal,55.0,25.0,61.4,30.0,21.1,22.7,0,0
2022-08-01,BAD01,19.2,2.65,3.24,1.88,148.23,197.68,89.75,Normal,48.2,66.3,21.2,150.0,15.0,19.2,0,0
2022-08-02,BAD01,7.2,3.25,3.31,3.1,198.47,204.05,185.16,Normal,49.5,33.3,35.7,120.0,7.8,7.2,0,0
2022-08-03,BAD01,17.0,3.02,3.09,2.85,177.82,184.28,163.57,Normal,12.7,31.3,17.0,16.0,9.1,17.0,0,0
2022-08-04,BAD01,0.5,2.62,2.82,2.4,144.44,161.05,127.29,Normal,10.7,22.2,3.9,8.0,0.0,0.5,0,0
2022-08-05,BAD01,0.4,2.07,2.37,1.78,102.98,125,83.1,Normal,0.0,11.6,4.3,0.0,0.0,0.4,0,0
2022-08-06,BAD01,2.4,1.6,1.75,1.4,71.44,81.14,59.62,Normal,4.6,4.7,1.6,0.0,0.0,2.4,0,0
2022-08-07,BAD01,0.0,1.24,1.37,1.14,50.69,57.89,45.29,Normal,0.0,4.1,0.0,0.0,0.0,0.0,0,0
2022-08-08,BAD01,0.0,1.07,1.14,0.97,41.91,45.29,36.73,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-09,BAD01,0.0,0.96,1.04,0.88,36.11,40.17,32.47,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-10,BAD01,0.0,0.89,0.99,0.83,33.15,37.7,30.19,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-11,BAD01,0.0,0.82,0.89,0.74,29.85,32.94,26.25,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-12,BAD01,0.0,0.77,0.85,0.7,27.54,31.1,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-13,BAD01,0.0,0.79,0.87,0.69,28.36,32.01,24.15,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-14,BAD01,0.2,0.77,0.85,0.68,27.63,31.1,23.74,Normal,0.0,0.0,0.0,0.0,0.0,0.2,0,0
2022-08-15,BAD01,0.0,0.83,0.91,0.7,30.08,33.87,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-16,BAD01,0.0,0.86,0.9,0.8,31.39,33.4,28.86,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-08-17,BAD01,0.5,0.81,0.84,0.78,29.16,30.65,27.98,Normal,0.0,0.0,0.0,0.0,0.0,0.5,0,0
2022-08-18,BAD01,7.2,0.79,0.82,0.74,28.33,29.75,26.25,Normal,3.0,13.4,14.0,0.0,3.2,7.2,0,0
2022-08-19,BAD01,0.0,0.81,0.89,0.74,29.38,32.94,26.25,Normal,0.0,0.0,1.1,0.0,0.0,0.0,0,0
2022-08-20,BAD01,0.0,0.86,0.88,0.81,31.44,32.47,29.3,Normal,0.0,0.0,0.3,0.0,0.0,0.0,0,0
2022-08-21,BAD01,0.7,0.79,0.81,0.77,28.34,29.3,27.54,Normal,0.0,6.6,1.6,0.0,1.1,0.7,0,0
2022-08-22,BAD01,7.1,0.79,0.84,0.74,28.36,30.65,26.25,Normal,39.0,36.6,22.6,0.0,3.8,7.1,0,0
2022-08-23,BAD01,2.6,0.99,1.08,0.84,37.83,42.19,30.65,Normal,0.0,19.9,5.1,0.0,1.2,2.6,0,0
2022-08-24,BAD01,5.4,0.91,0.99,0.83,34.05,37.7,30.19,Normal,0.0,6.9,4.1,0.0,3.2,5.4,0,0
2022-08-25,BAD01,1.2,0.77,0.86,0.77,30.03,31.55,27.54,Normal,16.4,6.8,0.4,7.3,1.1,1.2,0,0
2022-08-26,BAD01,14.1,0.79,0.86,0.73,28.44,31.55,25.82,Normal,12.2,40.0,21.1,0.0,8.6,14.1,0,0
2022-08-27,BAD01,8.7,1.35,1.56,0.87,57.35,69.15,32.01,Normal,0.0,0.0,0.0,34.6,1.8,8.7,0,0
2022-08-28,BAD01,6.1,1.22,1.46,0.96,49.6,63.13,36.25,Normal,43.2,7.8,5.9,0.0,7.2,6.1,0,0
2022-08-29,BAD01,0.0,0.9,0.95,0.83,33.42,35.77,30.19,Normal,40.0,5.8,6.0,0.0,0.0,0.0,0,0
2022-08-30,BAD01,122.5,0.97,1.07,0.89,36.87,41.68,32.94,Normal,10.7,30.0,66.2,5.0,115.1,122.5,0,0
2022-08-31,BAD01,115.3,2.45,3.57,1.14,136.61,228.37,45.29,Alert,5.5,88.7,116.6,69.0,78.1,115.3,0,0
2022-09-01,BAD01,17.9,3.92,4.08,3.62,262.7,278.97,233.16,Minor Flood,19.4,14.1,12.5,136.0,12.8,17.9,1,0
2022-09-02,BAD01,13.6,3.86,4.08,3.46,257.13,278.97,217.96,Minor Flood,2.0,3.3,8.7,62.0,7.2,13.6,0,0
2022-09-03,BAD01,14.6,2.9,3.42,2.35,168.75,214.22,123.48,Normal,9.8,9.6,22.6,22.0,5.2,14.6,0,0
2022-09-04,BAD01,0.6,2.22,2.3,2.11,113.76,119.7,105.75,Normal,57.4,65.3,10.8,36.3,2.2,0.6,0,0
2022-09-05,BAD01,8.0,2.3,2.52,2.15,119.84,136.64,108.64,Normal,42.3,70.4,30.0,0.0,3.8,8.0,0,0
2022-09-06,BAD01,5.1,2.82,2.91,2.56,160.99,168.66,139.81,Normal,3.2,11.4,6.8,0.0,3.1,5.1,0,0
2022-09-07,BAD01,3.7,2.38,2.74,2.03,126.27,154.4,100.08,Normal,7.6,13.1,5.2,0.0,0.0,3.7,0,0
2022-09-08,BAD01,0.0,1.76,2.0,1.48,82.17,97.98,64.32,Normal,4.0,0.0,0.0,12.2,0.0,0.0,0,0
2022-09-09,BAD01,0.0,1.3,1.46,1.1,53.88,63.13,43.21,Normal,0.0,0.0,4.2,0.0,0.0,0.0,0,0
2022-09-10,BAD01,0.0,1.06,1.17,0.9,41.16,46.86,33.4,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-11,BAD01,0.0,0.92,1.06,0.77,34.61,41.18,27.54,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-12,BAD01,0.0,0.84,0.99,0.7,30.95,37.7,24.56,Normal,0.0,0.0,0.6,0.0,0.0,0.0,0,0
2022-09-13,BAD01,0.0,0.8,0.92,0.7,28.94,34.34,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-14,BAD01,0.0,0.77,0.87,0.65,27.41,32.01,22.52,Normal,0.0,0.0,0.9,0.0,0.0,0.0,0,0
2022-09-15,BAD01,6.8,0.84,1.18,0.63,31.15,47.4,21.71,Normal,0.0,0.0,0.0,0.0,3.2,6.8,0,0
2022-09-16,BAD01,0.0,1.09,1.3,0.81,43.19,53.93,29.3,Normal,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-17,BAD01,0.0,0.76,0.82,0.69,27.02,29.75,24.15,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-18,BAD01,1.0,0.67,0.7,0.64,23.4,24.56,22.11,Normal,0.0,0.0,2.0,0.4,0.0,1.0,0,0
2022-09-19,BAD01,2.3,0.65,0.66,0.61,22.37,22.92,20.92,Normal,0.0,0.0,0.5,0.0,0.0,2.3,0,0
2022-09-20,BAD01,0.0,0.66,0.69,0.62,22.73,24.15,21.32,Normal,0.0,16.5,11.7,0.0,0.0,0.0,0,0
2022-09-21,BAD01,2.7,0.74,0.8,0.68,26.25,28.86,23.74,Normal,0.0,0.0,2.5,0.0,1.8,2.7,0,0
2022-09-22,BAD01,0.4,0.77,0.81,0.7,27.41,29.3,24.56,Normal,0.0,0.0,0.6,0.0,0.0,0.4,0,0
2022-09-23,BAD01,0.0,0.73,0.8,0.66,25.88,28.86,22.92,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-24,BAD01,0.0,0.73,0.8,0.65,25.72,28.86,22.52,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022-09-25,BAD01,2.5,0.79,1.03,0.66,28.75,39.67,22.92,Normal,0.0,0.0,0.0,0.0,0.0,2.5,0,0
2022-09-26,BAD01,0.0,1.13,1.19,1.05,44.98,47.93,40.67,Normal,0.0,0.0,0.7,0.0,2.3,0.0,0,0
2022-09-27,BAD01,2.8,1.2,1.21,1.19,48.42,49,47.93,Normal,7.4,0.0,0.0,0.0,3.4,2.8,0,0
2022-09-28,BAD01,4.0,1.07,1.21,0.88,41.64,49,32.47,Normal,3.0,10.0,2.8,0.0,0.0,4.0,0,0
2022-09-29,BAD01,3.3,0.9,0.97,0.85,33.41,36.73,31.1,Normal,12.1,0.0,8.4,0.0,0.0,3.3,0,0
2022-09-30,BAD01,4.8,0.9,0.95,0.84,33.39,35.77,30.65,Normal,16.0,40.7,40.5,0.0,0.0,4.8,0,0
2022-10-01,BAD01,18.2,1.15,1.34,0.89,46.17,56.18,32.94,Normal,19.5,19.1,12.8,0.0,0.0,18.2,0,0
2022-10-02,BAD01,5.3,1.31,1.37,1.18,54.42,57.89,47.4,Normal,37.2,17.0,13.2,5.0,10.2,5.3,0,0
2022-10-03,BAD01,1.9,1.06,1.15,0.98,41.01,45.81,37.21,Normal,7.5,0.0,23.5,0.0,3.8,1.9,0,0
2022-10-04,BAD01,8.2,1.05,1.23,0.97,40.84,50.08,36.73,Normal,4.2,29.2,0.7,66.2,3.6,8.2,0,0
2022-10-05,BAD01,2.3,1.12,1.25,0.96,44.15,51.17,36.25,Normal,6.0,12.4,27.9,2.0,1.1,2.3,0,0
2022-10-06,BAD01,0.4,0.99,1.05,0.94,37.74,40.67,35.29,Normal,0.0,15.9,2.7,5.2,0.0,0.4,0,0
2022-10-07,BAD01,9.6,0.99,1.05,0.89,37.85,40.67,32.94,Normal,0.0,0.0,5.4,6.3,6.8,9.6,0,0
2022-10-08,BAD01,0.2,0.87,0.94,0.78,32.15,35.29,27.98,Normal,6.2,0.0,0.0,0.0,0.0,0.2,0,0
2022-10-09,BAD01,0.0,0.79,0.9,0.67,28.37,33.4,23.33,Normal,2.1,0.0,0.0,0.0,0.0,0.0,0,0
2022-10-10,BAD01,0.1,0.74,0.84,0.63,26.15,30.65,21.71,Normal,12.6,0.0,0.0,0.0,0.0,0.1,0,0
2022-10-11,BAD01,2.8,0.73,0.85,0.63,25.84,31.1,21.71,Normal,42.4,22.4,11.7,0.0,3.9,2.8,0,0
2022-10-12,BAD01,52.8,1,1.66,0.62,38.7,75.37,21.32,Normal,11.4,18.9,108.5,0.0,40.2,52.8,0,0
2022-10-13,BAD01,117.9,2.37,2.65,1.85,125.1,147.03,87.73,Normal,4.8,0.0,60.2,126.7,88.7,117.9,0,0
2022-10-14,BAD01,42.8,3.04,3.29,2.74,180.27,202.22,154.4,Normal,9.6,76.6,130.5,62.0,51.2,42.8,0,0
2022-10-15,BAD01,6.4,3.65,3.86,3.33,235.78,256.68,205.88,Alert,13.0,33.4,24.6,94.6,20.2,6.4,1,0
2022-10-16,BAD01,29.5,3.83,3.92,3.63,253.88,262.69,234.13,Alert,12.1,35.3,62.5,5.0,18.8,29.5,0,0
2022-10-17,BAD01,24.5,3.62,3.71,3.51,233.29,241.89,222.67,Alert,14.3,56.9,19.9,65.5,25.8,24.5,1,0
2022-10-18,BAD01,20.4,3.64,3.71,3.47,235.54,241.89,218.9,Alert,37.0,16.1,10.1,33.0,16.8,20.4,0,0
2022-10-19,BAD01,5.9,3.22,3.45,2.92,195.88,217.02,169.52,Normal,68.4,7.8,12.8,0.0,4.1,5.9,0,0
2022-10-20,BAD01,18.4,2.58,2.9,2.35,141.99,167.81,123.48,Normal,0.0,29.8,62.0,28.0,18.2,18.4,0,0
2022-10-21,BAD01,52.0,2.53,2.98,2.31,138.15,174.67,120.45,Normal,7.6,111.6,50.2,12.0,59.1,52.0,0,0
2022-10-22,BAD01,191.5,3.45,3.81,3.01,217.69,251.72,177.27,Alert,14.2,12.3,22.5,32.7,90.6,191.5,1,0
2022-10-23,BAD01,49.7,3.9,3.94,3.83,260.99,264.71,253.7,Alert,22.0,6.1,46.2,32.4,60.7,49.7,1,0
2022-10-24,BAD01,13.1,3.85,3.91,3.8,255.24,261.69,250.73,Alert,103.2,0.0,53.4,55.0,4.1,13.1,0,0
2022-10-25,BAD01,1.0,3.93,3.95,3.88,263.33,265.72,258.68,Alert,39.4,0.0,4.7,0.0,3.9,1.0,0,0
2022-10-26,BAD01,27.1,3.65,3.9,3.31,236.34,260.69,204.05,Alert,13.0,0.0,39.4,18.0,18.2,27.1,0,0
2022-10-27,BAD01,1.3,3.06,3.27,2.89,182.11,200.4,166.96,Normal,0.0,8.7,0.2,12.0,0.0,1.3,0,0
2022-10-28,BAD01,0.0,2.51,2.86,2.16,136.21,164.42,109.36,Normal,17.2,0.0,0.0,0.0,0.0,0.0,0,0
2022-10-29,BAD01,1.8,1.93,2.12,1.68,93.28,106.47,76.64,Normal,32.0,23.8,2.3,0.0,0.0,1.8,0,0
2022-10-30,BAD01,0.0,1.68,1.8,1.47,76.54,84.41,63.73,Normal,9.2,8.0,0.0,0.0,0.0,0.0,0,0
2022-10-31,BAD01,2.3,1.45,1.58,1.42,62.58,70.38,60.78,Normal,69.4,9.8,96.4,0.0,6.8,2.3,0,0
